date,open,high,low,close,volume
2014-10-09,107.69,109.832,107.66,107.839,3527093
2014-10-10,107.759,110.4,107.73,108.278,3992236
2014-10-13,107.998,108.228,106.634,106.702,2910966
2014-10-14,107.45,107.49,105.238,106.076,4765934
2014-10-15,105.098,105.586,103.554,104.391,4505573
2014-10-16,103.066,104.012,102.538,103.285,4217741
2014-10-17,103.942,105.636,103.464,104.7,3808063
2014-10-20,104.85,108.248,104.7,107.849,4173888
2014-10-21,108.307,109.742,107.64,109.413,2506616
2014-10-22,109.662,110.539,109.453,109.642,2237976
2014-10-23,110.081,110.46,109.483,109.692,2099526
2014-10-24,108.008,109.642,107.988,109.563,2964498
2014-10-27,108.556,110.28,108.556,109.991,1939917
2014-10-28,110.041,110.47,109.314,110.101,1713994
2014-10-29,110.31,110.888,110.001,110.828,2030668
2014-10-30,110.47,111.984,110.32,111.735,1550026
2014-10-31,112.791,113.021,111.486,112.034,2825979
2014-11-03,112.413,112.821,112.034,112.811,2320437
2014-11-04,113.11,114.844,112.562,114.685,3336531
2014-11-05,115.462,115.741,114.236,114.645,2519920
2014-11-06,115.392,115.621,114.735,115.133,2007011
2014-11-07,115.103,115.831,114.655,115.661,1892143
2014-11-10,115.781,115.811,114.207,115.641,2330927
2014-11-11,115.721,115.871,114.794,115.103,1780372
2014-11-12,115.113,115.661,114.645,115.283,2268054
2014-11-13,115.921,116.897,115.651,116.857,2654852
2014-11-14,117.047,117.047,116.289,116.657,1898135
2014-11-17,115.541,116.677,115.541,116.647,1458210
2014-11-18,116.657,117.375,116.269,117.265,1869649
2014-11-19,117.175,118.013,117.175,117.903,1617849
2014-11-20,117.146,117.903,117.116,117.295,1802754
2014-11-21,118.561,118.591,117.285,117.655,2195683
2014-11-24,117.265,117.893,117.245,117.733,1954171
2014-11-25,117.983,118.163,116.877,116.997,2215327
2014-11-26,117.505,118.641,117.126,117.685,1937691
2014-11-28,118.671,120.425,118.133,119.707,1712875
2014-12-01,120.065,120.713,118.989,119.587,2317893
2014-12-02,119.717,120.733,119.408,120.504,2096106
2014-12-03,120.425,120.693,119.587,120.185,2132343
2014-12-04,120.833,120.833,119.627,120.465,1571663
2014-12-05,120.613,120.703,119.567,120.663,1422472
2014-12-08,120.494,120.494,119.557,119.887,2310689
2014-12-09,119.717,120.574,118.641,120.484,2483390
2014-12-10,122.069,123.663,117.425,118.093,5840417
2014-12-11,118.821,120.175,118.451,119.109,2851194
2014-12-12,117.893,119.059,116.089,116.129,4359475
2014-12-15,116.797,117.505,115.412,116.409,2916968
2014-12-16,116.707,117.335,114.973,115.621,2932040
2014-12-17,115.621,117.585,115.163,117.365,2883543
2014-12-18,118.043,119.239,117.335,119.239,3447211
2014-12-19,119.179,120.005,119.039,119.418,4785014
2014-12-22,119.887,120.683,119.477,120.633,2109811
2014-12-23,121.72,122.099,120.993,121.381,1738901
2014-12-24,121.739,122.009,120.933,120.973,877061
2014-12-26,120.933,121.142,120.524,120.813,1464091
2014-12-29,120.733,121.122,120.225,120.723,1620025
2014-12-30,120.445,121.331,120.445,120.833,1375913
2014-12-31,120.833,121.371,119.349,119.398,1763001
2015-01-02,119.487,120.583,118.571,119.279,1747477
2015-01-05,119.349,119.727,117.733,117.893,2079851
2015-01-06,118.391,120.415,117.783,119.477,3785230
2015-01-07,120.105,121.63,119.897,121.531,2578108
2015-01-08,122.577,123.045,122.069,122.577,3488065
2015-01-09,121.69,122.168,120.643,120.713,2050621
2015-01-12,120.913,121.391,119.707,120.025,1596524
2015-01-13,119.767,121.61,118.203,118.821,2613262
2015-01-14,117.913,118.063,116.449,117.345,2621981
2015-01-15,117.863,118.043,116.767,117.345,2162145
