date,open,high,low,close,volume
2015-06-22,55.8008,56.1505,55.7162,55.8813,17654505
2015-06-23,56.2006,56.5788,56.069,56.5238,19419492
2015-06-24,56.3293,56.5386,55.8459,55.9294,20972024
2015-06-25,56.176,56.3038,55.6131,55.6298,16429872
2015-06-26,55.8676,56.1505,55.729,55.8744,17879713
2015-06-29,54.8478,55.3134,54.4224,54.4548,24599274
2015-06-30,55.0158,55.1946,54.4224,54.9106,25516095
2015-07-01,55.563,55.7821,55.285,55.5247,17120328
2015-07-02,55.4225,55.5708,54.8026,55.0728,15720854
2015-07-06,54.552,55.0266,54.275,54.9204,16584076
2015-07-07,54.723,54.8291,53.2612,54.4872,27488598
2015-07-08,53.8339,53.9636,53.1894,53.3662,21708998
2015-07-09,54.2358,54.4076,53.824,53.9252,18371213
2015-07-10,54.8291,54.9736,54.5118,54.6886,15148433
2015-07-13,55.3793,55.5797,55.2034,55.5394,19831258
2015-07-14,55.4451,56.3627,55.2712,56.3126,24746149
2015-07-15,56.4678,56.6329,56.1593,56.4354,20708590
2015-07-16,56.794,57.0553,56.6152,56.737,22111612
2015-07-17,56.5729,56.6791,56.2114,56.4511,17213750
2015-07-20,56.6859,56.9089,56.4275,56.4934,14114672
2015-07-21,56.4099,56.7183,56.176,56.3627,14295019
2015-07-22,56.5111,57.3333,56.4423,57.1634,18994390
2015-07-23,57.2518,57.5947,56.6584,56.8009,17570761
2015-07-24,56.6063,56.737,56.0208,56.2065,15219299
2015-07-27,55.5866,55.6446,55.113,55.4726,20598612
2015-07-28,55.9118,55.954,55.2781,55.507,18306972
2015-07-29,55.7261,56.3627,55.5944,56.2291,16010545
2015-07-30,56.2202,56.6496,55.9029,56.3126,12501625
2015-07-31,56.291,56.3126,55.789,55.897,14603845
2015-08-03,55.9442,56.1505,55.4638,55.897,12236151
2015-08-04,55.8518,56.2389,55.7192,55.843,13441722
2015-08-05,56.3224,56.624,55.9196,56.0591,13857213
2015-08-06,56.0758,56.2291,55.4638,55.6701,13242453
2015-08-07,55.734,56.068,55.0964,55.507,14041725
2015-08-10,55.6446,56.291,55.6446,56.1927,15522852
2015-08-11,55.6524,55.789,55.341,55.6524,18144962
2015-08-12,54.9804,55.0964,53.8918,54.8468,25929861
2015-08-13,54.8546,55.3016,54.6248,55.0964,14626895
2015-08-14,54.9902,55.394,54.9736,55.3793,13791011
2015-08-17,55.1553,55.6622,54.9736,55.5247,12660270
2015-08-18,55.4451,55.7565,55.3341,55.6357,13016914
2015-08-19,55.4107,55.7192,54.95,55.1406,18632965
2015-08-20,54.495,54.6818,53.7838,53.7838,25712001
2015-08-21,53.0922,53.376,51.8513,51.8749,34616551
2015-08-24,48.3577,51.3218,40.8391,49.1447,44540893
2015-08-25,51.4701,51.648,48.7173,48.8667,38953029
2015-08-26,50.4091,51.3699,49.3775,51.3129,41165099
2015-08-27,52.1834,52.7974,51.4927,52.594,35609858
2015-08-28,52.4408,52.5774,51.8749,52.3082,20458600
2015-08-31,51.8818,52.486,51.7698,52.2866,17437866
2015-09-01,51.2638,51.2638,49.7469,50.1213,28979168
2015-09-02,51.0781,51.3129,50.1949,51.0339,21771033
2015-09-03,51.1813,51.925,50.9387,51.1253,20922025
2015-09-04,50.4091,50.5054,49.5515,50.1635,24751557
2015-09-08,51.2009,51.5507,50.8394,51.5143,16409987
2015-09-09,52.1529,52.4772,50.5722,50.7176,17028380
2015-09-10,50.4553,51.3876,50.1213,51.1086,19307893
2015-09-11,50.8797,51.1086,50.5643,51.0261,15651829
2015-09-14,51.0949,51.1341,50.6714,50.8797,12508490
2015-09-15,51.1911,52.1146,50.9868,51.8602,17192791
2015-09-16,52.1146,52.4408,51.5595,52.316,15001193
2015-09-17,52.316,52.7247,50.8895,51.1027,26051472
2015-09-18,50.4317,50.4317,49.5751,49.7057,38015753
2015-09-21,50.1811,50.4965,49.8197,50.1213,16105084
2015-09-22,49.4267,49.8197,49.2793,49.6821,18159242
2015-09-23,49.5917,49.8767,49.2017,49.4639,14359195
2015-09-24,48.9473,49.2489,48.4983,49.1211,21198611
2015-09-25,49.9759,50.4553,49.6497,50.1399,22538993
2015-09-28,49.6909,49.7637,48.6899,48.9217,21396057
2015-09-29,48.9217,49.0455,47.9039,48.8087,23704557
2015-09-30,49.5091,49.7547,49.0307,49.7293,22979869
2015-10-01,49.8559,50.4651,49.3775,50.0977,20674252
2015-10-02,48.9561,49.9975,48.0837,49.9571,24873799
2015-10-05,50.3138,51.1331,50.2951,50.9534,16396820
2015-10-06,51.0241,51.2324,50.6233,50.9789,14770667
2015-10-07,51.3886,51.7816,50.7373,51.0418,15603312
2015-10-08,50.8139,51.1401,50.4681,51.0418,16997807
2015-10-09,51.256,51.3797,50.583,50.8767,14741086
2015-10-12,50.806,50.9445,50.4415,50.7039,13206844
2015-10-13,50.4327,51.0693,50.3679,50.5683,19015095
2015-10-14,49.9169,50.0898,48.9139,49.2813,35286288
2015-10-15,49.6791,50.9043,49.3755,50.8453,22089784
2015-10-16,51.2245,51.4721,51.0074,51.2874,21248322
2015-10-19,50.9357,51.5703,50.8591,51.1165,17662207
2015-10-20,51.2324,51.5998,51.0005,51.3631,14052909
2015-10-21,51.6578,51.7226,50.9789,50.9858,14817409
2015-10-22,51.2805,52.2335,51.2805,51.9132,18618042
